ID,label,description
Q6979593,Fußball-Nationalmannschaft,vertritt bei internationalen Wettkämpfen einen Mitgliedsverband im Fußball
Q1066670,Tag Team,Team verschiedener Wrestler
Q1194951,Nationalmannschaft,"Mannschaft, die eine Nation in einem sportlichem Wettkampf repräsentiert"
Q15944511,Fußballmannschaft,"Mannschaft, welche den Fußballsport ausübt"
Q2466826,UCI Women’s Team,Radsportteam
Q20638319,UCI ProTeam,Radsportteam
Q6154783,UCI WorldTeam,professionelles Radsportteam
Q483110,Stadion,ein Austragungsort von sportlichen Wettkämpfen in Form eines Spielfeldes
Q830528,Radrennbahn,dient zur Durchführung von Radrennen im Bahnradsport
Q1076486,Sportstätte,"Gebäude und Einrichtungen, die zur Ausübung von einer oder mehreren Sportarten dienen"
Q1004435,Leichtathletikanlage,Sportanlage
Q14092,Turnhalle,Halle zur Ausübung verschiedener Sportarten
Q1282870,Eisbahn,"Fläche, die vereist ist, wobei die Vereisung natürlich (Natureisbahn) oder künstlich (Kunsteisbahn) erfolgen kann"
Q8719053,Veranstaltungsort für Musikdarbietungen,Veranstaltungsort für Konzerte
Q1154710,Fußballstadion,"Stadion, das für Ballsportarten wie Fußball genutzt wird"
Q15303456,Rugby-Union-Stadion,Stadion für die Sportart Rugby
Q595452,Baseballstadion,"Stadion, in dem Baseball gespielt wird"
Q1049757,Mehrzweckstadion,Art eines Stadions
Q682943,Cricketfeld,elliptischer oder runder Rasenplatz für Cricketspiele
Q11822917,Pferderennbahn,Rennbahn für den Pferderennsport
Q46970,Fluggesellschaft,"Unternehmen, das Personen und Waren auf dem Luftweg befördert"
Q5225895,public limited company,Typ von Aktiengesellschaften im Vereinigten Königreich
Q721639,Flagcarrier,Wikimedia-Liste
Q190915,Billigfluggesellschaft,"Fluggesellschaft mit der Marktstrategie, Flüge unter Verzicht auf übliche Komfortmerkmale erheblich billiger anzubieten als klassische Fluggesellschaften"
Q1057026,Frachtfluggesellschaft,Fluggesellschaft zum Transport von Luftfracht
Q936518,Flugzeughersteller,"Unternehmen oder eine Person, die sich mit der Herstellung, Entwicklung und dem Vertrieb von Flugzeugen beschäftigt"
Q431289,Marke,Gesamtheit der wettbewerbsdifferenzierenden Eigenschaften von Produkten und Produktlinien
Q607958,Charterfluggesellschaft,"kommerzielle Luftfahrtgesellschaft, die ganze Flugzeuge vermietet"
Q1248784,Flughafen,"Flugplatz, auf dem normalerweise regelmäßiger kommerzieller Flugverkehr stattfindet"
Q644371,internationaler Flughafen,"Flughafen, welcher internationale Destinationen bedient"
Q62447,Flugplatz,Start- und Landeplatz für Luftfahrzeuge
Q17362920,Wikimedia-Dublette,"Kennzeichnung von Wikimedia-Seiten, die mehrfach in ein und derselben Wikipedia verwendet werden und daher zusammengeführt werden sollten"
Q32815,Moschee,Ort des gemeinschaftlichen islamischen Gebets
Q172896,Katakombe,"unterirdische Gewölbekomplexe, die der Bestattung von Toten dienen"
Q255595,Beinhaus,"Ort, an dem sich Gebeine von Toten befinden"
Q167346,botanischer Garten,"geordnete Anpflanzung von Bäumen, Sträuchern und krautigen Pflanzen"
Q2398990,Technikmuseum,"Museum, dass Objekte der angewandten Wissenschaft und technologische Entwicklungen zeigt"
Q17431399,staatliches Museum,vom Staat betriebenes Museum
Q92107,Kastellburg,neuzeitliche Form des Kastells
Q483453,Zierbrunnen,"Brunnen, der Wasser in künstlerisch gestalteter Form ausstößt"
Q1134627,Kugelbrunnen,"Skulptur aus einer grossen Kugel aus Hartgestein wie Granit, die von einem sehr dünnen Wasserfilm getragen wird in einem konkaven Brunnenbecken ebenfalls aus Hartgestein."
Q20437094,Installation,"dreidimensionales Kunstwerk, meist aus verschiedenen Materialien und größer als eine Skulptur"
Q29592411,Laufbrunnen,"Brunnen mit fließendem Brunnenwasser, der der öffentlichen Wasserversorgung diente."
Q43483,Brunnen,Bauwerk zur Wassergewinnung
Q179700,Statue,"von einem Bildhauer geschaffene, freistehende Skulptur oder Plastik, die eine Person oder ein Tier darstellt"
Q1630622,Trinkbrunnen,im öffentlichen Raum aufgestellte Brunnenanlage mit Trinkwasserspeisung
Q124714,Quelle,"Ort, wo dauerhaft oder zeitweise aus Niederschlägen gespeistes Grundwasser auf natürliche Weise austritt"
Q866133,Universitätsmuseum,"Museum, das Bestandteil einer Universität ist, oftmals in Form einer Lehrsammlung"
Q108325,Kapelle,"kleine Bet-, Gottesdienst- oder Andachtskirche oder -räumlichkeit"
Q245117,Relief,"künstlerische Darstellung, die sich plastisch vom Hintergrund abhebt, meist aus einer Fläche oder einem Körper heraus"
Q2736507,Wasserspiel,"Anlagen mit Springbrunnen, Wasserspeiern, künstlichen Kaskaden, verschiedenen Wasserautomaten"
Q276173,Pavillon,Typ von Gebäude
Q372934,Findling,ein meist einzeln liegender sehr großer Stein
Q88291,Zitadelle,"kleine Festung, Rückzugsort in einer Festung"
Q200334,Glockenturm,Turm in dem Glocken aufgehängt sind
Q1007870,Kunstgalerie,Ort für Ausstellung oder Verkauf von Bildender Kunst oder zeitgenössischer Kunst
Q1060829,Konzerthaus,"Gebäude, das als Aufführungsstätte vor allem für klassische Musik im Rahmen von Konzerten dient"
Q2106220,Postmuseum,Museum zur Geschichte und Gegenwart der Post
Q121594,Professor,akademischer Titel oder Teil der Amtsbezeichnung eines Hochschullehrers
Q659396,Reiterstandbild,Form eines Denkmals
Q28966302,Stickerei,Handarbeit
Q184296,Wandteppich,textiles Kunstwerk
Q7058673,Computerspielreihe,Reihe von mehreren Computerspielen
Q46686,Altarretabel,"Altaraufsatz, der direkt auf dem Altar, hinter dem Altartisch oder an der Wand hinter dem Altar befestigt ist"
Q79218,Triptychon,dreigeteiltes Gemälde oder dreigeteilte Relieftafel
Q3305213,Gemälde,künstlerische Darstellung eines Bildes auf einem Träger
Q11801536,Flügelaltar,Altar mit zwei und mehr Altarflügeln
Q503106,Josei,Manga-Kategorie
Q642946,Spielbuch,"Druckwerk, bei dem der Leser direkten Einfluss auf die Handlung des Geschehens nehmen kann"
Q20650540,Anime-Film,Animationsfilm aus Japan
