ID,label,description
Q60794,Under Control,Film von Vincent Kok (1999)
Q312782,Bob Woodward,"US-amerikanischer Journalist und Reporter der „Washington Post“, deckte die Hintergründe der Watergate-Affäre auf"
Q1556492,Gustav Victor Rudolf Born,britischer Pharmakologe
Q321857,Dickey Lee,US-amerikanischer Sänger und Songschreiber
Q373420,Bruna Surfistinha,brasilianische Prostituierte und Autorin
Q367610,Barfuß im Park,Film von Gene Saks (1967)
Q219512,Jesse Eisenberg,US-amerikanischer Schauspieler
Q121511,Samuel Pümpin,Schweizer Politiker
Q116442,Dominique Baettig,Schweizer Politiker
Q889963,Bodo Mrozek,deutscher Journalist und Autor
Q504512,Francisco Manuel da Silva,brasilianischer Komponist
Q307391,Max Cavalera,brasilianischer Rockmusiker
Q151198,KZ Dachau,Deutsche Konzentrationslager in Bayern 1933 bis 1945
Q165219,Robert Downey junior,US-amerikanischer Schauspieler
Q356108,Rhodri Meilir,walisischer Schauspieler
Q73441,Karl Litzmann,"deutscher Militär und Politiker (NSDAP), General der Infanterie, MdR, MdL"
Q98438,Johann Heinrich Thöl,deutscher Rechtsgelehrter und Mitglied der Frankfurter Nationalversammlung
Q77389,Robert Hübner,deutscher Schachspieler
Q180795,Mohammad Chātami,"Iranischer prominenter reformistischer Politiker, Gelehrter und Autor."
Q9299092,Maurício Rocha e Silva,brasilianischer Wissenschaftler
Q355835,Mathieu Amalric,französischer Filmregisseur und Schauspieler
Q163584,Derry,Stadt in Nordirland
Q213999,21,US-amerikanisches Filmdrama (2008)
Q75267,Otto von Camphausen,preußischer Finanzminister
Q179461,heilige Schrift,Text mit normativer Funktion für eine Religion
Q115875,Pius Segmüller,Schweizer Kommandant der Schweizergarde
Q1598922,Herschel Burke Gilbert,US-amerikanischer Komponist
Q111843,Hans-Karl Koch,"deutscher Politiker (NSDAP), MdR"
Q144414,Zirkus des Todes,Film von Jim O'Connolly (1967)
Q79892,Belleville,Stadt im US-Bundesstaat Illinois
Q735593,Conor Cruise O’Brien,"irischer Politiker, MdEP und Journalist"
Q1656387,Ted van Lieshout,"niederländischer Grafiker, Illustrator, Dichter und Autor"
Q104308,Hans Ferdinand Helmolt,deutscher Historiker und politischer Publizist
Q148947,Krosno Odrzańskie,Stadt in Polen
Q308714,Kommunistische Partei der USA,Partei der Vereinigten Staaten
Q77476,Friedrich von Gentz,"deutscher Schriftsteller und Politiker, für Österreich beim Wiener Kongress tätig"
Q553662,Albert H. Taylor,US-amerikanischer Elektroingenieur
Q232280,Linda Blair,US-amerikanische Schauspielerin
Q46158,Humanismus,"geistige Strömung, welche der Menschheit die Fähigkeit zutraut, sich zu einer besseren Existenzform entwickeln zu können"
Q755566,Salisbury,Gemeinde im US-Bundesstaat Maryland
Q1424788,Martin Ferdiny,"österreichischer Musiker, Rundfunk- und Fernsehmoderator"
Q186261,Gideon Sundbäck,schwedischer Erfinder
Q158214,Bipasha Basu,indische Schauspielerin
Q58292,S. M. Krishna,indischer Politiker
Q1058775,Flushing,"Stadtteil von Queens, New York City"
Q134477,Paula Fox,US-amerikanische Schriftstellerin
Q118879,Peter Bell,"deutscher Lehrer und Politiker (NSDAP), MdR"
Q48613,Paul Kalkbrenner,"deutscher DJ, Techno-Musiker und Schauspieler"
Q155775,Hugh Bonneville,britischer Schauspieler
Q84842,George Weidenfeld,britisch-österreicher Verleger und Diplomat
Q95644,Manfred Ewald,deutscher Sport-Funktionär der DDR
Q909001,Jakiw Holowazkyj,Folklorist und Wissenschaftler der galizisch-russischen Volkskunde und Sprache
Q93669,"Henry Chetwynd-Talbot, 18th Earl of Shrewsbury","britischer Politiker, Unterhausabgeordneter"
Q978367,Jesse Heiman,US-amerikanischer Schauspieler
Q1816228,Rijksakademie van beeldende kunsten,Reichsakademie der Bildenden Künste
Q18916,Gregory Smith,kanadisch-amerikanischer Schauspieler
Q1535860,Marc Macaulay,US-amerikanischer Schauspieler
Q288271,B. G. Knocc Out,US-amerikanischer Rapper
Q106752,Hüseyin Erdem,kurdischer Schriftsteller und Drehbuchautor
Q314774,Salman Taseer,pakistanischer Geschäftsmann und Politiker (PPP)
Q167141,Laon,französische Gemeinde
Q112504,Valentin Deutschmann,österreichischer Politiker (ÖVP)
Q69156,Bargen,"Gemeinde im Kanton Schaffhausen, Schweiz"
Q41267,Soraya Sáenz de Santamaría,spanische Politikerin (PP)
Q3165305,Jean-Daniel Nicoud,Schweizer Physiker und Computerspezialist
Q98979,Cornelia Behm,"deutsche Politikerin, MdB"
Q24980,Der Sinn des Lebens,Film von Terry Jones und Terry Gilliam (1983)
Q967454,Fred Allen,US-amerikanischer Schauspieler und Radiomoderator
Q48403,Amritsar,Stadt in Indien
Q712851,Oliver Wallace,britisch-US-amerikanischer Komponist und Dirigent
Q220461,Zora Holt,deutsche Schauspielerin und Drehbuchautorin
Q1396736,Wilhelm Peukert,"böhmischer Elektrotechniker, Hochschullehrer in Braunschweig"
Q160215,King Kong,Film von Peter Jackson (2005)
Q115896,Ignaz Venetz,Schweizer Geologe
Q939289,Micha Bar-Am,israelischer Fotograf
Q215963,Andoni Zubizarreta,spanischer Fußballtorhüter und Rekordnationalspieler
Q165466,Komaki Ōmi,japanischer Schriftsteller
Q356762,Miguel Bosé,spanischer Sänger und Schauspieler
Q46033,Flughafen Frankfurt am Main,deutscher Flughafen in Hessen
Q52927,Karl XIV. Johann,französischer General und König von Schweden und Norwegen (1818–1844)
Q90289,Fritz Wolffheim,deutscher nationalkommunistischer Politiker
Q577394,Petrus Peregrinus de Maricourt,französischer Physiker
Q1039541,Carl Ludwig Hübsch,deutscher Jazz- und Improvisationsmusiker
Q197864,Vereinigte Sozialistische Partei Venezuelas,venezolanische Partei
Q92695,Philippe Flajolet,französischer Computerwissenschafter
Q3770337,Giuseppe Colombo,italienischer Ingenieur und Politiker
Q128976,Alec Douglas-Home,britischer Premierminister (1963–1964)
Q1311313,Royce Porter,US-amerikanischer Country- und Rockabilly-Musiker sowie Songschreiber
Q515967,András Cserna-Szabó,ungarischer Schriftsteller
Q731108,Giovanni Battista Pirelli,"italienischer Mathematiker, Ingenieur und Freiheitskämpfer"
Q310734,Tintenherz,Film von Iain Softley (2009)
Q457316,Antonio Larreta,uruguayischer Schriftsteller und Schauspieler
Q77439,Arthur Achleitner,deutscher Schriftsteller
Q70075,Monte Carasso,ehemalige Gemeinde in der Schweiz
Q71470,Alois Pfeiffer,deutscher Politiker (SPD) und Gewerkschafter
Q934820,David Douglas Duncan,US-amerikanischer Fotojournalist
Q2827364,Agustín Rodríguez Sahagún,spanischer Politiker
Q87884,Julius Fröbel,"deutscher Geologe, Mineraloge, Politiker und Mitglied der Nationalversammlung in der Frankfurter Paulskirche"
Q447421,George Olsen,US-amerikanischer Jazz-Schlagzeuger und Bigband-Leader
Q67738,Coldrerio,Gemeinde in der Schweiz
Q1603023,Hellmuth Schwiedessen,deutscher Hochschullehrer und Ingenieur für Industrieofenbau und Wärmetechnik
Q208557,Ryan Nelsen,neuseeländischer Fußballspieler
Q57170,Ludwig Beck,"deutscher Offizier, General und Widerstandskämpfer"
Q143,Esperanto,internationale Plansprache von Ludwik Lejzer Zamenhof
Q1173238,Dave Hole,australischer Slide-Gitarrist
Q64974,Degersheim,Gemeinde in der Schweiz
Q11935,Locarno,"Gemeinde im Kanton Tessin, Schweiz"
Q121002,Thomas Füri,Schweizer Violinist
Q87674,Wilhelm Boden,"deutscher Verwaltungsjurist und Politiker (Zentrum, CDU), MdL, Ministerpräsident"
Q839356,Mitsuo Horiuchi,japanischer Politiker
Q365397,Adolph Herseth,US-amerikanischer Trompeter
Q306783,Abbott und Costello als Piraten wider Willen,Film von Charles Lamont (1952)
Q62006,Wojciech Korfanty,"Politiker, MdR, polnischer Ministerpräsident"
Q29213,Tarja Halonen,finnische Staatspräsidentin
Q1585352,Harikesa Swami,US-amerikanischer Musiker und Vertreter der Hare-Krishna-Bewegung ISKCON
Q270664,Victor Garber,kanadischer Schauspieler
Q104025,Haidi Streletz,"deutsche Zahnärztin, Malerin und Politikerin, MdL"
Q239823,Chantal Akerman,"belgische Filmregisseurin, Drehbuchautorin und Schauspielerin"
Q435249,Annette Haven,US-amerikanische Pornodarstellerin
Q1321279,Katz und Maus im Walzertakt,Film von William Hanna und Joseph Barbera
Q2487180,Dale Dickey,US-amerikanische Schauspielerin
Q3264451,Kardiologe,in Kardiologie spezialisierter Arzt
Q153185,Joseph Louis Gay-Lussac,französischer Chemiker und Physiker
Q211731,Timothy Leary,US-amerikanischer Psychologe und Autor
Q74447,Julius Hatry,deutscher Luftfahrtpionier und Filmemacher
Q179690,Kreis Calanca,"Kreis im Kanton Graubünden, Schweiz"
Q191418,Zeppelin,britisches Filmdrama
Q457727,George Duning,US-amerikanischer Filmkomponist
Q677037,Telangana,Bundesstaat in Indien
Q584062,Esther McVey,"britische Politikerin, Mitglied des House of Commons"
Q716442,Vincent Canby,US-amerikanischer Filmkritiker
Q490339,Climax Blues Band,britische Band
Q862667,Bill Yancey,US-amerikanischer Jazz-Bassist
Q1068631,Cornelius Lanczos,ungarischer Mathematiker und Physiker
Q709234,Yoji Biomehanika,"japanischer Hard-Trance-, Hard-House- und Hardstyle-DJ und -Produzent"
Q102369,Alfred Haag,deutscher Widerstandskämpfer gegen den Nationalsozialismus
Q118545,Roberto Schmidt,Schweizer Politiker
Q1476937,Liberal Party (Philippinen),philippinische Partei
Q95355,Walter Wreszinski,deutscher Ägyptologe
Q1979607,Finanzier,"Person, die über ein Vermögen verfügt und damit bestimmte Dinge finanziert"
Q157451,Heydər Əliyev,aserbaidschanischer Politiker
Q116287,James Fazy,Schweizer Politiker und Publizist
Q173238,Carlos Reutemann,argentinischer Autorennfahrer
Q101857,Christian Friedrich von Otto,deutscher Politiker
Q766058,Jack Starr,US-amerikanischer Rock- und Heavy-Metal-Gitarrist
Q172311,Sam Posey,Autorennfahrer
Q69222,Aarwangen,"Gemeinde im Kanton Bern, Schweiz"
Q1464780,Maxwell Hunter,US-amerikanischer Raketentechniker und Raumfahrtpionier
Q1899915,Mark Anthony Cooper,US-amerikanischer Politiker
Q99281,Werner K. Giesa,deutscher Autor
Q26902145,Zdeňka Študlarová,"tschechische Künstlerin, Illustratorin und Zeichnerin"
Q270766,Teresa Stratas,kanadische Sopranistin griechischer Abstammung
Q2884481,Lindsay Stewart Smith,australischer Wissenschaftler und Botaniker
Q350,Cambridge,Hauptstadt der Grafschaft Cambridgeshire
Q122843,Hans Lietzau,"deutscher Schauspieler, Regisseur und Intendant"
Q875637,College of William & Mary,Universität in den Vereinigten Staaten
Q16254673,Pamphletist,Verfasserin von Streit- oder Schmähschriften
Q462579,Félicien Marceau,belgisch-französischer Journalist und Schriftsteller
Q597863,Ernest Bryll,polnischer Schriftsteller
Q1281429,Lorna Bracewell,US-amerikanische Singer-Songwriterin und Gitarristin
Q3512039,TCF Bank Stadium,American-Football-Stadion auf dem Campus der University of Minnesota
Q114838,Wassilko von Serecki,österreichischer und ukrainischer Politiker
Q1735,Innsbruck,Hauptstadt von Tirol
Q75727,Adolf Ebert,deutscher Literaturhistoriker und Romanist
Q1200678,Mysteryfilm,Filmgenre
Q276407,Das Phantom der Oper,Film von Joel Schumacher (2004)
Q242608,Kathleen Hanna,US-amerikanische Musikerin und feministische Aktivistin
Q460714,Anne Delvaux,"belgische Journalistin, Moderatorin und Politikerin (cdH), MdEP"
Q367085,Richard LeParmentier,US-amerikanischer Schauspieler
Q818968,Hitler – Aufstieg des Bösen,Fernsehfilm
Q119618,Schemarjahu Levin,"zionistischer Politiker, Publizist und Schriftsteller"
Q121070,Willy Bretscher,Schweizer Journalist
Q268970,Deutschösterreich,Österreich zwischen 1918 und 1919
Q120533,LeAnn Rimes,US-amerikanische Sängerin
Q62734,Fritz von Opel,"Industrieller, Raketenpionier, Motorsportler"
Q32910,Domino,Film von Tony Scott (2005)
Q268271,Vanessa Angel,britische Schauspielerin und Model
Q172445,Benedikt III.,Papst
Q65732,Sigriswil,"Gemeinde im Verwaltungskreis Thun, Kanton Bern, Schweiz"
Q4102443,Karl Theodor Weigel,deutscher Sinnbildforscher
Q953450,Seu Jorge,Brasilianischer Musiker und Schauspieler
Q145291,Qanysch Sätbajew,kasachischer Geologe
Q436888,Sabrina Ouazani,französische Schauspielerin
Q314787,Tariq Ali,britischer Autor und Historiker
Q49629,Action française,französische politische Bewegung
Q241928,Katie Featherston,US-amerikanische Schauspielerin
Q3839689,Luigi Gerbella,italienischer Ingenieur
Q238593,D.C. United,"Franchise der Major League Soccer aus Washington, D.C., USA"
Q269258,Anamaria Marinca,rumänische Schauspielerin
Q9619,Tame Impala,australische Rockband
Q1772906,Pizzo Quadro,Berg in Italien
Q56441401,Gelbes Quartier,"Quartier/""Statistischer Bezirk"", im Stadtteil Innere Stadtl/Stadtteil I in der Stadt Bern, Schweiz"
Q274770,Corina Crețu,rumänische Politikerin und MdEP für Rumänien
Q123857,Christoph Blocher,"Schweizer Unternehmer, Politiker und Altbundesrat (SVP)"
Q105804,Johann David Beil,deutscher Schauspieler und Bühnendichter
Q1037831,Carl Frans Lundström,schwedischer Händler in der Zündholzindustrie
Q266224,Markus Persson,schwedischer Computerspielentwickler und Gründer von Mojang
Q1113311,Peschawar,Hauptstadt der pakistanischen Provinz Khyber Pakhtunkhwa
Q532852,Piero Gobetti,"italienischer Publizist, Politiker und Antifaschist"
Q9264,Usbekisch,am weitesten verbreitete Turksprache Zentralasiens
Q79022,Aloisia Lange,"Sängerin, Mozart-Interpretin"
Q439585,Gillian Zinser,amerikanische Schauspielerin
Q323125,Arnold Jacobs,US-amerikanischer Tubist
Q331180,Über kurz oder lang,Film von Paddy Breathnach (2001)
Q70202,Moudon,Gemeinde in der Schweiz
Q128820,Marie Dubois,französische Schauspielerin
Q64869,Fällanden,Gemeinde in der Schweiz
Q86815,Rumelant von Sachsen,mittelhochdeutscher Dichter von Sangsprüchen und Minneliedern
Q171562,Rikky von Opel,liechtensteinischer Autorennfahrer
Q431609,Dhoom! – Die Jagd beginnt,Film von Sanjay Gadhvi (2004)
Q295974,Ioan Gruffudd,britischer Schauspieler
Q433447,Kelli Ali,englische Sängerin und Gitarristin
Q119063,Jacques-Simon Eggly,Schweizer Politiker
Q1086856,Christopher Montgomery,Multimedia-Software-Entwickler
Q100232,Tamara Bach,deutsche Schriftstellerin
Q357391,James Kyson Lee,US-amerikanischer Schauspieler koreanischer Herkunft
Q457029,Ivan Ilić,US-amerikanischer klassischer Pianist
Q126300,W. W. Shols,deutscher Autor
Q1439383,Oluyemi Thomas,US-amerikanischer Jazzklarinettist
Q230609,Ashley Benson,US-amerikanische Schauspielerin
Q15617117,Joyful Noise Recordings,US-amerikanisches Indie-Plattenlabel aus Indianapolis
Q1060070,Challenge,US-amerikanisches Musiklabel
Q3086411,Françoise Bertrand,kanadische Geschäftsfrau
Q336221,Juwelier,Verkäufer von Schmuck
Q80379,Der Hobbit: Eine unerwartete Reise,Film von Peter Jackson (2012)
Q463927,American Diner,Film von Barry Levinson (1982)
Q468528,Saleha Mohamed Alam,bruneiische Königin
Q4773301,Anthony Pratt,australischer Geschäftsmann
Q1865656,Little Johnny Jones,US-amerikanischer Blues-Pianist
Q21179,Sonderburg,Stadt in Dänemark
Q18402,La Strada – Das Lied der Straße,Film von Federico Fellini
Q429311,"Hallo, Mr. President",Film von Rob Reiner (1995)
Q2161546,Roger-Patrice Pelat,französischer Unternehmer
Q113384,Dean Ambrose,US-amerikanischer Wrestler
Q1690964,Jobriath,US-amerikanischer Musiker
Q212006,Rosie Huntington-Whiteley,britisches Model und Schauspielerin
Q85927,Johannes Freinsheim,Historiker und Philologe der Barockzeit
Q120985,Hertha Thiele,deutsche Schauspielerin
Q123181,Loana Radecki,deutsches Fotomodell und Schönheitskönigin
Q211553,Ken Watanabe,Japanischer Schauspieler
Q1281084,Alan Grayson,US-amerikanischer Politiker
Q150,Französisch,romanische Sprache
Q281728,Al Jaffee,US-amerikanischer Cartoonist
Q129001,Zenón Noriega,Präsident einer peruanischen Militärjunta 1950
Q37327,Samuel Beckett,"irischer Schriftsteller, Literaturnobelpreisträger"
Q235308,Elizabeth Bowen,irische Schriftstellerin
Q1282868,Eddie Kirk,US-amerikanischer Country-Musiker
Q176558,Annie Dillard,US-amerikanische Schriftstellerin und Hochschullehrerin
Q1941315,Mo Udall,US-amerikanischer Politiker und Basketballspieler
Q121098,Evelyne Kraft,Schweizer Schauspielerin
Q12258,Sabadell,Industriestadt in Katalonien
Q65474,Rüschegg,Gemeinde in der Schweiz
Q159351,Run-D.M.C.,US-amerikanische Hip-Hop-Band
Q155993,Kladno,Stadt in Tschechien
Q51682,Glendale,Stadt im US-Bundesstaat Arizona
Q323534,Boxcar Willie,US-amerikanischer Countrysänger
Q7176,Nagib Mahfuz,ägyptischer Schriftsteller
Q86200,August Schneidhuber,"deutscher Politiker (NSDAP), MdR, SA-Führer und Polizeipräsident"
Q231249,Kate Mara,US-amerikanische Schauspielerin
Q688879,Armored Saint,US-amerikanische Band
Q91837,Georg Hirth,"deutscher Schriftsteller, Journalist und Verleger"
Q175285,Jakub Arbes,tschechischer Journalist und Schriftsteller
Q385464,Das schwarze Museum,Film von Arthur Crabtree (1959)
Q1687614,Jeremy Pelt,US-amerikanischer Jazz-Trompeter
Q334376,Margo MacDonald,britische Politikerin
Q165602,Sergei Nikolajewitsch Juschenkow,russischer Politiker
Q75612,Isaac Bashevis Singer,polnisch-US-amerikanischer Schriftsteller und Literaturnobelpreisträger 1978
Q116131,Anton Schaller,"Schweizer Journalist, Fernsehmoderator und Politiker"
Q833,Malaysia,Staat in Südostasien
Q218534,Cesare Sterbini,italienischer Librettist
Q286266,Haining,"kreisfreie Stadt in Jiaxing, China"
Q173593,Jorge Daponte,argentinischer Rennfahrer
Q101897,Rolf Weih,deutscher Schauspieler
Q704391,Kálmán Kandó,ungarischer Ingenieur und Lokomotiv-Konstrukteur
Q1026941,"California State University, Sacramento",Universität in den Vereinigten Staaten
Q103247,Ludwig Wolff,"deutscher Politiker (NSDAP), MdR"
Q385703,Erica Terpstra,niederländische Schwimmerin und Politikerin
Q772463,Brooks Wackerman,US-amerikanischer Punk-Schlagzeuger
Q472647,Cesar Zuiderwijk,niederländischer Schlagzeuger
Q1612577,Hermann Schenck,deutscher Hochschullehrer und Institutsdirektor
Q109143,Christa Wehling,deutsche Volksschauspielerin
Q41800,Raquel Argandoña,"chilenische Schauspielerin,  Schönheitswettbewerbsteilnehmerin und Kommunalpolitikerin"
Q83848,Johan Rheborg,schwedischer Drehbuchautor und Schauspieler
Q2176967,Russell W. Porter,"amerikanischer Polarforscher, Künstler und Amateurastronom"
Q444338,Rain Phoenix,US-amerikanische Schauspielerin
Q14010,Ursula Martin,britische Informatikerin (* 1953)
Q129399,Charles W. Whalen,US-amerikanischer Politiker (Republikanische Partei)
Q208767,The Stooges,US-amerikanische Band
Q893749,Boris Pawlowitsch Lissunow,sowjetischer Flugzeugkonstrukteur
Q1299500,Kim Floor,"finnischer Popsänger, Schauspieler und Moderator"
Q649679,Ramón Mendoza,spanischer Fußballspieler
Q5540,Pensa,Stadt in Russland
Q103846,Groucho Marx,US-amerikanischer Komiker
Q1281393,Eckart Uhlmann,deutscher Maschinenbauingenieur und Hochschullehrer
Q62400,Heinrich von Treitschke,"deutscher Historiker, politischer Publizist und Politiker (NLP), MdR"
Q57495,Karl Otto Koch,deutscher SS-Standartenführer und Lagerkommandant des KZ Buchenwald
Q48337,Morgan Freeman,US-amerikanischer Schauspieler und Oscar-Preisträger
Q41583,Trainer,"Person, die andere Menschen in ihren Fertigkeiten trainiert"
Q448587,Anna Levine,US-amerikanische Schauspielerin
Q70372,Friedrich Heinrich Geffcken,deutscher Jurist
